niche,query,score,video_id,url,title,channel,channel_handle,views,views_text,published,age_days_est,views_per_day_est,duration_seconds,duration_minutes,is_long_1h_plus
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,15.28,Yt3S8_RHbTo,https://www.youtube.com/watch?v=Yt3S8_RHbTo,SALMOS CANTADOS ✝️ Cruz & Blues Worship | Blues Gospel Intenso – Voz Profunda y Poder 🔥🙏,Cruz y Blues Worship,/channel/UCiuY4qiQcRlLPePRN7PlqlA,791757,"791,757 views",10 months ago,300,2639.19,1716,28.6,False
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,15.24,JzGHzaZC56k,https://www.youtube.com/watch?v=JzGHzaZC56k,studying in an old library in the melancholic rain (dark academia playlist),aly's frequencies,@alyx5775,1911185,"1,911,185 views",2 years ago,730,2618.06,3503,58.38,False
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,15.21,5_Tt3DBXIpo,https://www.youtube.com/watch?v=5_Tt3DBXIpo,Una Oración Poderosa Desde el Dolor |  El Cántico de Job |  #salmos #musicacristiana,Verdades Del Cielo,/channel/UC4tez62wOsLjjzo9LwcMWiA,702863,"702,863 views",9 months ago,270,2603.2,495,8.25,False
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,14.98,kItEjTwWVTE,https://www.youtube.com/watch?v=kItEjTwWVTE,¡IMPOSSIBLE ESCUCHAR SOLO UNA VEZ!El mejor alabanza en reggae para tocar profundamente tu corazón,"ALABANZA REGGAE,SAMUEL JAH",@ALABANZAREGGAE,224177,"224,177 views",3 months ago,90,2490.86,2008,33.47,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,14.88,ZsYtGx_xO7o,https://www.youtube.com/watch?v=ZsYtGx_xO7o,"No Silêncio, Ouvi Teu Nome | Blues Cristão | Blues Gospel | Música Gospel",Blues Cristão,@BluesCrist%C3%A3o,659048,"659,048 views",9 months ago,270,2440.92,1515,25.25,False
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,14.16,A8GNVXv2sts,https://www.youtube.com/watch?v=A8GNVXv2sts,Cadena Rota – Blues Gospel Vol. 1 ✝️🎶,Gospel Afro para Jesús,/channel/UCmcEG4bYZPEb8Dz5llX2dKw,686538,"686,538 views",11 months ago,330,2080.42,247,4.12,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,14.11,v9iDvVVtIvU,https://www.youtube.com/watch?v=v9iDvVVtIvU,Misericórdia na estrada | Dark Country Gospel Brasileiro — Country Noir,Country Noir,/channel/UCswgyDbTk0Sn022SvU52u1w,185120,"185,120 views",3 months ago,90,2056.89,260,4.33,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,13.58,TiVb8aUw_ZY,https://www.youtube.com/watch?v=TiVb8aUw_ZY,Coletânea de louvores evangélicos Vol. 1 | 30 minutos (Versões em Blues) |,Hinos Com IA,/channel/UCxnZpdE_nhjVyPk0LUfFJfg,653814,"653,814 views",1 year ago,365,1791.27,1942,32.37,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,13.46,qmIOLgUUps0,https://www.youtube.com/watch?v=qmIOLgUUps0,Coletânea de Louvores Evangélicos vol 3 | 30 Minutos (Versões em Blues),Hinos Com IA,/channel/UCxnZpdE_nhjVyPk0LUfFJfg,570353,"570,353 views",11 months ago,330,1728.34,1804,30.07,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,13.35,uLpP37Q1PE4,https://www.youtube.com/watch?v=uLpP37Q1PE4,Gospel Blues en Español – Alabanzas para el Alma y la Fe,Pulsar de Adoración,@PulsardeAdoraci%C3%B3n,552464,"552,464 views",11 months ago,330,1674.13,2881,48.02,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,13.12,tNU8KTKGmBE,https://www.youtube.com/watch?v=tNU8KTKGmBE,Belos hinos Avulso - CCB Vozes do Campo Vol.1,CCB - Vozes do campo,@CCBVozesdocampo,468258,"468,258 views",10 months ago,300,1560.86,2185,36.42,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,13.03,hI4eO-DXqSM,https://www.youtube.com/watch?v=hI4eO-DXqSM,Luz de Tu Presencia✝️ Mi Cristo – Blues Gospel Profundo | Cruz & Blues Worship Música Cristiana 🙏🔥,Alma en Blues,@AlmaenBlues,272295,"272,295 views",6 months ago,180,1512.75,2300,38.33,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,12.7,MQSIHVWOZdI,https://www.youtube.com/watch?v=MQSIHVWOZdI,Dios Esta Aquí – Adoración Profunda Gospel Afro | Música Cristiana Adoración,FÉ AFRO,@F%C3%89AFRO,323747,"323,747 views",8 months ago,240,1348.95,1160,19.33,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,12.56,9ooqS2WCoeM,https://www.youtube.com/watch?v=9ooqS2WCoeM,SANACIÓN PARA UN CORAZÓN ROTO VOL. 2 | Oración Profunda Cantada | Salmos en el Blues 2026,FE EN BLUES,@FEENBLUES,115078,"115,078 views",3 months ago,90,1278.64,1754,29.23,False
discovery_afro_deep_house,afro deep house mix 2026 1 hour no vocals,12.26,_2kPf5NgVsY,https://www.youtube.com/watch?v=_2kPf5NgVsY,ARMENIAN DEEP HOUSE MIX 2026 💎 1 Hour Luxury Folk & Vocal Deep [By Navasard],Armenian Meta Music,@ArmenianMetaMusic,203574,"203,574 views",6 months ago,180,1130.97,3530,58.83,False
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,12.06,NKdJ-xV-p_g,https://www.youtube.com/watch?v=NKdJ-xV-p_g,christian lofi beats to study/relax + prayers for peace,sheprays,@sheprays7568,1880761,"1,880,761 views",5 years ago,1825,1030.55,3284,54.73,False
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,11.86,xzvaq49S4Nw,https://www.youtube.com/watch?v=xzvaq49S4Nw,"Señor, Sáname el Alma – Blues Gospel Vol. 1 ✝️🎶",Gospel Afro para Jesús,/channel/UCmcEG4bYZPEb8Dz5llX2dKw,307293,"307,293 views",11 months ago,330,931.19,344,5.73,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,11.85,cIQ9ILDdjss,https://www.youtube.com/watch?v=cIQ9ILDdjss,Salmos 1-10: O Poder do Louvor a Jesus Para Sua Alma,Louvores Resplandecentes Country,@N.S751,336974,"336,974 views",1 year ago,365,923.22,2676,44.6,False
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,11.49,BypFX2lmFlU,https://www.youtube.com/watch?v=BypFX2lmFlU,Quando o Céu me Tocou | Blues Cristão | Blues Gospel,Blues Cristão,@BluesCrist%C3%A3o,201654,"201,654 views",9 months ago,270,746.87,1297,21.62,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,11.39,Hix5LPKVWW8,https://www.youtube.com/watch?v=Hix5LPKVWW8,Oye Esto Cuando No Puedas Más | Blues Cristiano para Tu Espíritu,bluesdefe,@bluesdefe,228869,"228,869 views",11 months ago,330,693.54,1495,24.92,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,11.25,wQ-CJNC-kWU,https://www.youtube.com/watch?v=wQ-CJNC-kWU,Himnos Antiguos Del Himnario  | 45 Minutos Mix ✝️ Cruz & Blues Worship - Musica Cristiana Para Orar,Cruz y Blues Worship,/channel/UCiuY4qiQcRlLPePRN7PlqlA,168638,"168,638 views",9 months ago,270,624.59,2373,39.55,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,0.56,EszWBmSOQvk,https://www.youtube.com/watch?v=EszWBmSOQvk,En Getsemaní Lloré Contigo | Semana Santa | Blues Cristiano en Español,Alma Cruz – Blues del Alma,@AlmaCruzBluesdelAlma,33419,"33,419 views",4 months ago,120,278.49,2592,43.2,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,0.45,0WznEfLnhmk,https://www.youtube.com/watch?v=0WznEfLnhmk,"🎼1 Hora de Blues Cristiano 🎶 Alabanzas Poderosas para Orar, Sanar y Descansar en Dios✝️","Blues, Fusión y Fe",@BluesFusi%C3%B3nyFe,67511,"67,511 views",10 months ago,300,225.04,3199,53.32,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,0.22,HZH-oGg3OnM,https://www.youtube.com/watch?v=HZH-oGg3OnM,DEUS CONHECE SUA DOR 🙏 1Hora de Louvores Country Gospel para Acalmar o Coração e Renovar Suas Forças,Country Blues e Fé,@CountryBlueseF%C3%A9,771,771 views,7 days ago,7,110.14,3542,59.03,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,0.2,pmGWVbOR7Kc,https://www.youtube.com/watch?v=pmGWVbOR7Kc,SALMOS CANTADOS ✝️ Cruz & Blues Worship | Blues Gospel Intenso – Voz Profunda y Poder Espiritu  🔥🙏,Cruz y Blues Worship,/channel/UCiuY4qiQcRlLPePRN7PlqlA,20577,"20,577 views",7 months ago,210,97.99,3569,59.48,False
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,0.2,wS71LoDK9H0,https://www.youtube.com/watch?v=wS71LoDK9H0,rainy fall playlist for studying/reading (dark academia) (no ads),Sweet Delphinia,@SweetDelphinia,37237,"37,237 views",1 year ago,365,102.02,2431,40.52,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.15,FOp9sPu3Ixk,https://www.youtube.com/watch?v=FOp9sPu3Ixk,KNIGHT RAVE - Dark Fantasy Techno | Epic Medieval Music (Time Rave Saga),Farbwende,/channel/UCwgz0orDObykC3WPfytU7kg,24615,"24,615 views",11 months ago,330,74.59,284,4.73,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,0.14,e4wCO5OcWxM,https://www.youtube.com/watch?v=e4wCO5OcWxM,1 Hora de Adoración en Estilo Gospel Blues -  Música Cristiana para Orar y Conectar con Dios,Cruz y Blues Worship,/channel/UCiuY4qiQcRlLPePRN7PlqlA,16340,"16,340 views",8 months ago,240,68.08,3561,59.35,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,0.05,j0dyiV999dQ,https://www.youtube.com/watch?v=j0dyiV999dQ,DEUS CONHECE SUA DOR 🙏 1 Hora dos Melhores Louvores Country Blues Gospel Para Acalmar o Coração,Country Blues e Fé,@CountryBlueseF%C3%A9,209,209 views,9 days ago,9,23.22,3546,59.1,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.03,FyMaVmWq218,https://www.youtube.com/watch?v=FyMaVmWq218,Leonardo da Vinci | Dark Tech House Mix 2026 🎧 Renaissance Beats for Focus & Night Drive,Shakespeare After Dark,@shakespeareafterdark-u6m,316,316 views,3 weeks ago,21,15.05,2455,40.92,False
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,0.03,v5izZy80sNg,https://www.youtube.com/watch?v=v5izZy80sNg,"Rainy Night Jazz - Smooth Jazz & Cozy Coffee Shop Ambience for Relaxing, Work & Sleep",Cozy Jazz Cafe Lounge,@CozyJazzCafelounge,773,773 views,2 months ago,60,12.88,3541,59.02,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,0.02,MdrnjwPClhw,https://www.youtube.com/watch?v=MdrnjwPClhw,🙏 GOSPEL BLUES IN SPANISH | 1 Hour of Soul-Touching Praise to Strengthen Your Faith,El Camino da Fé,@caminodefe-q5p,137,137 views,2 weeks ago,14,9.79,3568,59.47,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.02,JRvOcENy6ao,https://www.youtube.com/watch?v=JRvOcENy6ao,MEDIEVAL RAVE ENERGY | Spirits of the Deep Trance  & Flute Mix,VELVET CATACOMB MUSIC,@velvetcatacombmusic,711,711 views,2 months ago,60,11.85,245,4.08,False
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,0.02,NcPXeTf4Kvs,https://www.youtube.com/watch?v=NcPXeTf4Kvs,"🎵 Salmos Cantados | 1 Hora de Música Cristiana LoFi Jazz para Orar, Trabajar y Descansar",Cielo en Casa Music ,@Cieloencasamusic,259,259 views,1 month ago,30,8.63,3357,55.95,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,0.01,RpTtEqoeBKI,https://www.youtube.com/watch?v=RpTtEqoeBKI,1 Hora de Salmos Cantados en Blues & Gospel – Adoración Profunda para Orar y Descansar,Alma en Adoración,@AlmaenAdoraci%C3%B3n-y6j,1048,"1,048 views",8 months ago,240,4.37,3440,57.33,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.01,lel0ww73PIU,https://www.youtube.com/watch?v=lel0ww73PIU,Dark Castle Ritual | Hypnotic Tech House 🩸 | TECH INFECTION,TECH INFECTION,@TECHINFECTION-b8k,151,151 views,1 month ago,30,5.03,3153,52.55,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.01,yokA2MsBvOM,https://www.youtube.com/watch?v=yokA2MsBvOM,Charlie Sparks - Bramber Castle | Dark Techno Mix,ECHT,@ECHTisaconcept,8686,"8,686 views",5 years ago,1825,4.76,2526,42.1,False
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,0.01,yXybk6kGrsk,https://www.youtube.com/watch?v=yXybk6kGrsk,Adoración Lo-Fi Instrumental | Lofi Cristiano | Para Orar y Disfrutar,Adoracion Cristiana ,@adoracion-cristiana,2008,"2,008 views",1 year ago,365,5.5,2849,47.48,False
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,0.01,DPzDFxgquyY,https://www.youtube.com/watch?v=DPzDFxgquyY,Lofi Jesus ✝️ | Sung Bible Verses with Relaxing Christian Lofi Beats (1 Hour Study/Prayer/Sleep),Lofi Jesus,@LofiJesus7,1542,"1,542 views",1 year ago,365,4.22,3344,55.73,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,0.0,XqcVxOD9qHk,https://www.youtube.com/watch?v=XqcVxOD9qHk,"Cuando Ya No Puedes Más, Escucha Esto... 🙏 (Música para Orar y Descansar - 1 HORA)",Cristo en Blues,@CristoenBlues,99,99 views,3 months ago,90,1.1,3425,57.08,False
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,0.0,SOz4oybjEbs,https://www.youtube.com/watch?v=SOz4oybjEbs,Los Winston Lobo feliz Navidad y próspero año nuevo,Los Winston Lobo,@loswinstonlobo,202,202 views,7 years ago,2555,0.08,97,1.62,False
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,0.0,N3prTJt6JSU,https://www.youtube.com/watch?v=N3prTJt6JSU,"EN DIRECT. PROPHÈTE  CHRISTIAN JACOB KABAMBA, 3ème Jour de Prières D'impactation.",PROPHETE DES NATIONS CHRISTIAN JACOB KABAMBA,@egliseevangeliquereveillez7670,97,97 views,Streamed 8 years ago,2920,0.03,184,3.07,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.0,jwr3Pw9b4TA,https://www.youtube.com/watch?v=jwr3Pw9b4TA,Smoke Mood — Lost In The City Lights | Deep House Mix 2026 • Relax & Focus,2AM Silence,@2AMSilence-m1,,No views,10 days ago,10,,3386,56.43,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.0,ZeF8AG_4vWA,https://www.youtube.com/watch?v=ZeF8AG_4vWA,"NIGHT CALM — After 2AM Focus Mode | Dark TripHop (No Lyrics, 41 Min)",Music to __ to,@MusicTo__to,179,179 views,5 months ago,150,1.19,2517,41.95,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.0,HonVDPAcAdQ,https://www.youtube.com/watch?v=HonVDPAcAdQ,🌃 Smoke Mood — Endless Nights | Deep House Mix 2026 • Focus & Relax,2AM Silence,@2AMSilence-m1,,No views,13 days ago,13,,3379,56.32,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.0,Gc0p8BoSbBE,https://www.youtube.com/watch?v=Gc0p8BoSbBE,🌌 Smoke Mood — Lost In The Night | Deep House Mix 2026 • Relax & Focus,2AM Silence,@2AMSilence-m1,1,1 view,2 weeks ago,14,0.07,3431,57.18,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.0,ExCon5b5wOs,https://www.youtube.com/watch?v=ExCon5b5wOs,Emotional Deep House Mix 2026 | Vocal House & Nu Disco | After Dark,Vibeverse Musics,@VibeVersMusics,,No views,1 month ago,30,,3030,50.5,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.0,Zz03My16_k0,https://www.youtube.com/watch?v=Zz03My16_k0,Feels Like 2AM 🌙 Deep House Mix for Night Drives & Midnight Vibes,HΛYTHΛM™,@HAYTHAMrealmusic,50,50 views,4 months ago,120,0.42,2019,33.65,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.0,IpViUoj02p8,https://www.youtube.com/watch?v=IpViUoj02p8,2AM Rainy City 🌙 Deep Afro House & Melancholic Night Drive Mix,Marrakech After Dark,@MarrakechAfterDarkMusic,124,124 views,3 months ago,90,1.38,2571,42.85,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,0.0,QjMtlBISjZo,https://www.youtube.com/watch?v=QjMtlBISjZo,Smoke Mood — Just Relax | Deep House Mix 2026 • Chill / Night Vibes / Stress Relief / After Dark,2AM Radio On,@2AMRadioOn,,No views,1 month ago,30,,2450,40.83,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.0,JrB5rj1ZBIM,https://www.youtube.com/watch?v=JrB5rj1ZBIM,zonnmer | JA FEST 2023 | Medieval Castle,JA LIVE™,@JA_LIVE_Music,86,86 views,2 years ago,730,0.12,1703,28.38,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.0,1xPf2ENtMK4,https://www.youtube.com/watch?v=1xPf2ENtMK4,DJ Mixer | JA FEST 2023 | Medieval Castle,JA LIVE™,@JA_LIVE_Music,65,65 views,2 years ago,730,0.09,1928,32.13,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.0,Rqwv6BV739c,https://www.youtube.com/watch?v=Rqwv6BV739c,Ronit | JA FEST 2023 | Medieval Castle,JA LIVE™,@JA_LIVE_Music,73,73 views,2 years ago,730,0.1,2089,34.82,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.0,GlEDvl_OYzU,https://www.youtube.com/watch?v=GlEDvl_OYzU,"Medieval Rave King | Visualizer | Electronic, EDM",Eccentric Aria,/channel/UCnXFyp4SU8Yw3lLce2UjP3Q,46,46 views,1 year ago,365,0.13,132,2.2,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.0,_6vs4t3P2rs,https://www.youtube.com/watch?v=_6vs4t3P2rs,"Medieval Rave King | Electronic, EDM",Eccentric Aria,/channel/UCnXFyp4SU8Yw3lLce2UjP3Q,355,355 views,1 year ago,365,0.97,132,2.2,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.0,wcrcfOqikSY,https://www.youtube.com/watch?v=wcrcfOqikSY,Fantasy Magic Techno Film | Dark Castle Rave Cinematic Soundtrack,Albora Ambients ,@AlboraAmbients,73,73 views,5 months ago,150,0.49,3160,52.67,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,0.0,c44TGgjrko0,https://www.youtube.com/watch?v=c44TGgjrko0,"Medieval Rave King | Electronic, EDM, Dance-Pop, Electro-Pop",Eccentric Aria,/channel/UCnXFyp4SU8Yw3lLce2UjP3Q,375,375 views,1 year ago,365,1.03,132,2.2,False
current_jazz_lounge,smooth jazz lounge 1 hour 30 relaxing instrumental,0.0,D_rAHBWidjI,https://www.youtube.com/watch?v=D_rAHBWidjI,Vintage Evening Radio Jazz  – 1930s 1940s Smooth Swing & Vinyl Background Music,Dark Sea Ambience,@DarkSeaAmbience,1069,"1,069 watching",,,,,,False
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,0.0,UZiKR5HHXTo,https://www.youtube.com/watch?v=UZiKR5HHXTo,Refreshing Spring Jazz Music To Stress Relief - Soft Jazz At Lakeside Cafe Ambience For Unwind,Quiet Indoor Ambience,@QuietIndoorAmbience,885,885 watching,,,,,,False
current_jazz_lounge,jazz cafe music for work study relaxing 1 hour,0.0,fTb6yJ7AlT8,https://www.youtube.com/watch?v=fTb6yJ7AlT8,"☕Warm Relaxing Jazz Music with Cozy Coffee Shop for Working, Studying, Sleeping",Jazz Cafe Ambience,@JazzCafeAmbience,196,196 watching,,,,,,False
discovery_christian_sleep_ambient,soaking worship instrumental sleep music no words,0.0,EOdI_2q07nM,https://www.youtube.com/watch?v=EOdI_2q07nM,Deep Soaking Worship | Quiet Time with God | Soaking In His Presence,Soaking Worship Music & Prayer Music,/channel/UCEyDPrWKqwWORC6TFTo4a-w,26,26 watching,,,,,,False
discovery_christian_sleep_ambient,soaking worship instrumental sleep music no words,0.0,Ks3cjue3RWo,https://www.youtube.com/watch?v=Ks3cjue3RWo,"24/7 Relaxing Music with Ocean Waves Beautiful Piano Sleep Music, Beautiful Christian Sleep Music",Soaking Worship Music & Prayer Music,/channel/UCEyDPrWKqwWORC6TFTo4a-w,15,15 watching,,,,,,False
discovery_christian_sleep_ambient,soaking worship instrumental sleep music no words,0.0,-g6ehIbQUio,https://www.youtube.com/watch?v=-g6ehIbQUio,Sleep Better Tonight with NO ADS Music for Deep Relaxation,Soaking Worship Music & Prayer Music,/channel/UCEyDPrWKqwWORC6TFTo4a-w,3,3 watching,,,,,,False
discovery_christian_sleep_ambient,soaking worship instrumental sleep music no words,0.0,E-6GhfkMT3s,https://www.youtube.com/watch?v=E-6GhfkMT3s,"24/7 Beautiful Calm Worship, Instrumental Worship Music No Ads, Soaking Instrumental Worship Piano",Soaking Worship Music & Prayer Music,/channel/UCEyDPrWKqwWORC6TFTo4a-w,98,98 watching,,,,,,False
discovery_dark_academia_piano,gothic study music dark academia ambience,0.0,myxQqEnnQpA,https://www.youtube.com/watch?v=myxQqEnnQpA,Seaside Gothic Reading Nook | Ideal Space for Reading & Writing | Dark Academia Piano & Violin Music,Dark Academia ,@darkmusicno1,25,25 watching,,,,,,False
discovery_dark_academia_piano,gothic study music dark academia ambience,0.0,RFpE8RraNvw,https://www.youtube.com/watch?v=RFpE8RraNvw,Eerie Gothic Street & Victorian Ambience | Relaxing Piano & Violin | Dark Academia Autumn Music,Dark Academia ,@darkmusicno1,12,12 watching,,,,,,False
discovery_afro_deep_house,afro melodic house mix 2026 long mix,0.0,mfcq9ZlcI2U,https://www.youtube.com/watch?v=mfcq9ZlcI2U,Afro House 2026 Mix | Deep Melodic Set 🎧 | Black Coffee Style ☕️,Afro Groove,@AfroGroove-2026,780,780 watching,,,,,,False
discovery_afro_deep_house,afro melodic house mix 2026 long mix,0.0,SyKwEyl6Xp8,https://www.youtube.com/watch?v=SyKwEyl6Xp8,Afro House 2026 Mix | Deep Melodic Set 🎧 | Black Coffee Style LIVE 24/7,DJ Afro House,@DJAfroHouses,655,655 watching,,,,,,False
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,0.0,X3cU6n2N7sg,https://www.youtube.com/watch?v=X3cU6n2N7sg,Himnos Lofi para Estudiar y Orar 🎧 · 1 Hora,Himnos Lofi,@himnoslofimusica,44,44 views,1 month ago,30,1.47,358,5.97,False
